date,tmax_era5,tmin_era5,precip_era5,tmax_imd,tmin_imd,precip_imd,tmax,tmin,precip
1981-01-01,,,,22.4375,10.69807,0.0,22.4375,10.69806957244873,0.0
1981-01-02,,,,23.393309,10.586503,0.0,23.393308639526367,10.586503028869629,0.0
1981-01-03,,,,24.597713,11.684129,0.0,24.597713470458984,11.684128761291504,0.0
1981-01-04,,,,24.931877,11.359935,1.2493676e-06,24.93187713623047,11.35993480682373,1.2493676422309363e-06
1981-01-05,,,,24.809233,13.125646,0.0,24.809232711791992,13.125645637512207,0.0
1981-01-06,,,,24.52376,12.973344,1.2720116,24.523759841918945,12.973343849182129,1.272011637687683
1981-01-07,,,,22.693405,11.393599,3.8361974,22.693405151367188,11.393598556518555,3.8361973762512207
1981-01-08,,,,19.138239,7.914183,0.92099684,19.13823890686035,7.914183139801025,0.9209968447685242
1981-01-09,,,,19.320126,6.976601,1.1754069,19.320125579833984,6.9766011238098145,1.1754069328308105
1981-01-10,,,,19.096172,6.861844,0.0,19.096172332763672,6.861844062805176,0.0
1981-01-11,,,,19.657478,8.784272,0.3933574,19.65747833251953,8.784272193908691,0.39335739612579346
1981-01-12,,,,20.30417,8.904043,0.0,20.304170608520508,8.904043197631836,0.0
1981-01-13,,,,19.404716,6.819092,0.0,19.40471649169922,6.819091796875,0.0
1981-01-14,,,,19.258677,7.0876102,0.0,19.258676528930664,7.087610244750977,0.0
1981-01-15,,,,20.57552,7.2451253,0.0,20.575519561767578,7.2451252937316895,0.0
1981-01-16,,,,22.18186,8.701997,0.0,22.181859970092773,8.701996803283691,0.0
1981-01-17,,,,24.116314,10.337124,0.0,24.116313934326172,10.33712387084961,0.0
1981-01-18,,,,23.461277,11.475339,0.17478158,23.46127700805664,11.47533893585205,0.17478157579898834
1981-01-19,,,,20.797028,9.205,0.37341598,20.797027587890625,9.204999923706055,0.3734159767627716
1981-01-20,,,,22.11378,8.367505,0.15168808,22.113779067993164,8.367505073547363,0.1516880840063095
1981-01-21,,,,23.730797,9.516456,0.0,23.730796813964844,9.51645565032959,0.0
1981-01-22,,,,24.64002,10.563086,0.9062497,24.6400203704834,10.563085556030273,0.9062497019767761
1981-01-23,,,,25.683022,12.654765,0.0,25.683021545410156,12.654765129089355,0.0
1981-01-24,,,,25.377884,14.165867,0.0,25.377883911132812,14.16586685180664,0.0
1981-01-25,,,,24.29098,11.329874,0.3730356,24.290979385375977,11.329874038696289,0.37303560972213745
1981-01-26,,,,24.17412,11.512387,0.0,24.17411994934082,11.5123872756958,0.0
1981-01-27,,,,24.264671,11.322145,0.0,24.264671325683594,11.322145462036133,0.0
1981-01-28,,,,24.227617,11.50208,0.0,24.227617263793945,11.502079963684082,0.0
1981-01-29,,,,26.575716,12.49287,0.0,26.575716018676758,12.492870330810547,0.0
1981-01-30,,,,27.532207,13.478212,0.0,27.532207489013672,13.478212356567383,0.0
1981-01-31,,,,27.363714,13.848209,0.25631952,27.36371421813965,13.848209381103516,0.256319522857666
1981-02-01,,,,25.657944,12.245391,0.0,25.657943725585938,12.245390892028809,0.0
1981-02-02,,,,23.886566,10.036459,0.0,23.886566162109375,10.036458969116211,0.0
1981-02-03,,,,23.45446,10.223319,0.0077413856,23.45446014404297,10.223319053649902,0.007741385605186224
1981-02-04,,,,26.084557,11.602828,0.0,26.084556579589844,11.602828025817871,0.0
1981-02-05,,,,28.76857,14.046803,0.0,28.768569946289062,14.04680347442627,0.0
1981-02-06,,,,28.94294,13.949089,0.9541611,28.94293975830078,13.949089050292969,0.9541611075401306
1981-02-07,,,,26.254116,12.035403,0.10459281,26.25411605834961,12.03540325164795,0.10459280759096146
1981-02-08,,,,25.190763,11.265305,0.2484512,25.190763473510742,11.265304565429688,0.24845120310783386
1981-02-09,,,,25.22384,10.281906,0.0,25.223840713500977,10.281906127929688,0.0
1981-02-10,,,,24.539864,9.935924,0.0,24.53986358642578,9.93592357635498,0.0
1981-02-11,,,,22.868387,8.642496,0.0,22.86838722229004,8.642496109008789,0.0
1981-02-12,,,,24.808693,9.938088,0.0,24.808692932128906,9.938088417053223,0.0
1981-02-13,,,,28.540722,11.346231,0.0,28.540721893310547,11.346231460571289,0.0
1981-02-14,,,,29.984589,12.449749,0.11721655,29.984588623046875,12.449748992919922,0.1172165498137474
1981-02-15,,,,28.939938,12.928979,0.0,28.939937591552734,12.92897891998291,0.0
1981-02-16,,,,29.788422,14.43039,0.35897917,29.788421630859375,14.430390357971191,0.35897916555404663
1981-02-17,,,,29.805246,14.904507,0.0,29.805246353149414,14.90450668334961,0.0
1981-02-18,,,,29.414206,15.013581,0.0,29.41420555114746,15.013581275939941,0.0
1981-02-19,,,,28.485231,14.852367,0.0,28.485231399536133,14.852367401123047,0.0
1981-02-20,,,,29.265444,15.32062,0.0,29.265443801879883,15.320619583129883,0.0
1981-02-21,,,,29.697275,15.243772,0.0,29.697275161743164,15.24377155303955,0.0
1981-02-22,,,,30.110495,15.338123,0.0,30.11049461364746,15.338123321533203,0.0
1981-02-23,,,,31.10777,16.520313,0.0,31.107770919799805,16.520313262939453,0.0
1981-02-24,,,,32.325523,17.826374,0.12665744,32.325523376464844,17.826374053955078,0.12665744125843048
1981-02-25,,,,32.83964,18.20777,0.029439755,32.83964157104492,18.2077693939209,0.029439754784107208
1981-02-26,,,,32.264957,16.62259,0.0,32.264957427978516,16.622589111328125,0.0
1981-02-27,,,,31.853386,16.535198,0.0,31.85338592529297,16.535198211669922,0.0
1981-02-28,,,,31.514881,16.205317,0.0,31.514881134033203,16.2053165435791,0.0
1981-03-01,,,,32.0973,17.702526,0.0,32.0973014831543,17.702526092529297,0.0
1981-03-02,,,,30.974363,15.200921,0.0,30.974363327026367,15.200921058654785,0.0
1981-03-03,,,,29.306879,13.425739,0.06446297,29.3068790435791,13.425739288330078,0.06446296721696854
1981-03-04,,,,29.878977,14.747529,0.0,29.878976821899414,14.747529029846191,0.0
1981-03-05,,,,31.292871,15.595433,0.0,31.292871475219727,15.595433235168457,0.0
1981-03-06,,,,32.905434,17.348778,0.0,32.905433654785156,17.348777770996094,0.0
1981-03-07,,,,33.35785,19.130867,0.0,33.35784912109375,19.13086700439453,0.0
1981-03-08,,,,33.09675,18.68764,0.0,33.09674835205078,18.687639236450195,0.0
1981-03-09,,,,32.71399,17.690807,0.0,32.7139892578125,17.690807342529297,0.0
1981-03-10,,,,31.854725,16.774323,0.0,31.854724884033203,16.774322509765625,0.0
1981-03-11,,,,32.120483,17.398804,0.0,32.1204833984375,17.3988037109375,0.0
1981-03-12,,,,31.141819,18.861315,0.0,31.14181900024414,18.86131477355957,0.0
1981-03-13,,,,31.517778,18.020208,0.04539735,31.517778396606445,18.02020835876465,0.04539734870195389
1981-03-14,,,,30.019451,17.512762,0.0,30.019451141357422,17.51276206970215,0.0
1981-03-15,,,,30.596987,20.048538,0.0013592715,30.596986770629883,20.048538208007812,0.0013592714676633477
1981-03-16,,,,27.28505,16.964062,25.457026,27.285049438476562,16.964061737060547,25.4570255279541
1981-03-17,,,,28.274033,17.271866,0.044248674,28.274032592773438,17.271865844726562,0.04424867406487465
1981-03-18,,,,31.079683,18.80309,0.009448675,31.079683303833008,18.803089141845703,0.009448675438761711
1981-03-19,,,,32.3257,19.30286,0.01410084,32.32569885253906,19.302860260009766,0.01410084031522274
1981-03-20,,,,31.716824,19.27229,0.64511025,31.71682357788086,19.272289276123047,0.6451102495193481
1981-03-21,,,,26.912119,16.902763,0.22870196,26.912118911743164,16.90276336669922,0.22870196402072906
1981-03-22,,,,30.479107,17.169052,0.023207596,30.479106903076172,17.169052124023438,0.023207595571875572
1981-03-23,,,,31.371927,16.47128,0.0,31.37192726135254,16.47127914428711,0.0
1981-03-24,,,,30.426615,15.86982,0.0,30.42661476135254,15.869819641113281,0.0
1981-03-25,,,,30.202246,16.155334,0.0,30.202245712280273,16.15533447265625,0.0
1981-03-26,,,,31.508411,17.507027,0.0,31.508411407470703,17.50702667236328,0.0
1981-03-27,,,,33.97678,18.683569,0.0,33.97677993774414,18.683568954467773,0.0
1981-03-28,,,,35.080925,19.738783,0.0,35.08092498779297,19.73878288269043,0.0
1981-03-29,,,,35.815735,21.690947,0.0,35.81573486328125,21.690946578979492,0.0
1981-03-30,,,,37.309532,23.410347,0.0,37.309532165527344,23.41034698486328,0.0
1981-03-31,,,,36.640827,22.82035,0.0,36.64082717895508,22.820350646972656,0.0
1981-04-01,,,,35.10845,22.26838,0.0,35.10845184326172,22.26837921142578,0.0
1981-04-02,,,,34.85498,21.81185,0.0,34.85498046875,21.81184959411621,0.0
1981-04-03,,,,36.198746,21.957617,0.0,36.19874572753906,21.957616806030273,0.0
1981-04-04,,,,35.619347,21.207956,0.0,35.619346618652344,21.207956314086914,0.0
1981-04-05,,,,35.392902,20.085115,0.0,35.39290237426758,20.085115432739258,0.0
1981-04-06,,,,34.053486,18.360197,0.0,34.05348587036133,18.360197067260742,0.0
1981-04-07,,,,34.44721,17.671085,0.0,34.447208404541016,17.671085357666016,0.0
1981-04-08,,,,35.291195,18.87069,0.0,35.291194915771484,18.870689392089844,0.0
1981-04-09,,,,37.128094,19.885702,0.0,37.12809371948242,19.88570213317871,0.0
1981-04-10,,,,37.844177,20.518518,0.0,37.84417724609375,20.518518447875977,0.0
1981-04-11,,,,38.626514,21.355059,0.0,38.62651443481445,21.355058670043945,0.0
1981-04-12,,,,39.814926,22.842255,0.0,39.81492614746094,22.842254638671875,0.0
1981-04-13,,,,39.969578,22.761375,0.0,39.96957778930664,22.761375427246094,0.0
1981-04-14,,,,40.825928,23.704617,0.0,40.825927734375,23.70461654663086,0.0
1981-04-15,,,,40.82429,25.287436,0.0,40.82429122924805,25.28743553161621,0.0
1981-04-16,,,,40.504112,25.11898,0.0,40.504112243652344,25.118980407714844,0.0
1981-04-17,,,,40.05536,26.297812,0.0,40.05535888671875,26.29781150817871,0.0
1981-04-18,,,,39.97116,26.065807,0.0,39.971160888671875,26.065807342529297,0.0
1981-04-19,,,,40.141518,25.61641,0.0,40.141517639160156,25.616409301757812,0.0
1981-04-20,,,,40.35663,25.81185,0.0,40.35662841796875,25.81184959411621,0.0
1981-04-21,,,,40.217415,25.86851,0.0,40.21741485595703,25.86850929260254,0.0
1981-04-22,,,,38.92196,24.762033,0.0,38.921958923339844,24.762033462524414,0.0
1981-04-23,,,,37.907352,24.012714,0.0,37.907352447509766,24.012714385986328,0.0
1981-04-24,,,,38.194115,24.281456,0.0,38.194114685058594,24.281455993652344,0.0
1981-04-25,,,,39.02965,24.513086,0.0,39.0296516418457,24.513086318969727,0.0
1981-04-26,,,,39.586826,23.827145,0.0,39.58682632446289,23.827144622802734,0.0
1981-04-27,,,,39.48137,25.134956,0.0,39.48136901855469,25.13495635986328,0.0
1981-04-28,,,,38.96254,25.734827,0.0,38.96253967285156,25.734827041625977,0.0
1981-04-29,,,,38.86872,26.624708,0.0,38.86872100830078,26.62470817565918,0.0
1981-04-30,,,,35.518497,23.973248,0.0010307357,35.518497467041016,23.973247528076172,0.0010307356715202332
1981-05-01,,,,35.933285,22.992884,0.035920028,35.933284759521484,22.992883682250977,0.035920027643442154
1981-05-02,,,,38.544533,24.481075,0.0,38.544532775878906,24.481075286865234,0.0
1981-05-03,,,,39.58285,25.864025,0.0,39.58285140991211,25.864025115966797,0.0
1981-05-04,,,,40.62357,26.518373,0.026452389,40.62356948852539,26.518373489379883,0.026452388614416122
1981-05-05,,,,40.533863,25.906174,0.8256456,40.53386306762695,25.906173706054688,0.8256456255912781
1981-05-06,,,,39.828266,25.359102,0.01940822,39.82826614379883,25.359102249145508,0.019408220425248146
1981-05-07,,,,38.899582,24.742542,1.2914624,38.89958190917969,24.742542266845703,1.2914624214172363
1981-05-08,,,,36.81471,24.682514,1.9394825,36.8147087097168,24.682514190673828,1.9394824504852295
1981-05-09,,,,37.046333,23.65153,4.532708,37.04633331298828,23.65152931213379,4.532708168029785
1981-05-10,,,,35.43978,22.494648,0.9414821,35.439781188964844,22.494647979736328,0.9414821267127991
1981-05-11,,,,35.64922,24.352562,0.0017540911,35.64921951293945,24.352561950683594,0.0017540911212563515
1981-05-12,,,,37.364704,25.808105,0.0,37.36470413208008,25.80810546875,0.0
1981-05-13,,,,39.564865,27.046946,0.0,39.56486511230469,27.046945571899414,0.0
1981-05-14,,,,40.739193,27.651989,0.0,40.739192962646484,27.651988983154297,0.0
1981-05-15,,,,41.194206,28.785017,0.0,41.19420623779297,28.785017013549805,0.0
1981-05-16,,,,41.538548,28.01371,0.0,41.53854751586914,28.013710021972656,0.0
1981-05-17,,,,40.976128,27.774595,0.004261342,40.97612762451172,27.774595260620117,0.004261341877281666
1981-05-18,,,,41.361042,28.610115,0.0,41.36104202270508,28.61011505126953,0.0
1981-05-19,,,,41.22142,27.97458,0.0,41.22142028808594,27.974580764770508,0.0
1981-05-20,,,,40.87172,29.288294,0.0,40.87171936035156,29.288293838500977,0.0
1981-05-21,,,,40.457565,29.990208,0.0037293946,40.45756530761719,29.99020767211914,0.0037293946370482445
1981-05-22,,,,39.046223,28.76871,0.026231492,39.04622268676758,28.768709182739258,0.026231491938233376
1981-05-23,,,,40.4248,28.241114,0.06618385,40.424800872802734,28.241113662719727,0.06618385016918182
1981-05-24,,,,40.73538,28.464346,0.012186577,40.73537826538086,28.464345932006836,0.01218657661229372
1981-05-25,,,,41.017113,29.658928,0.0,41.017112731933594,29.65892791748047,0.0
1981-05-26,,,,41.143085,29.058887,0.10340247,41.14308547973633,29.058887481689453,0.10340247303247452
1981-05-27,,,,41.893616,28.230595,0.0,41.89361572265625,28.230594635009766,0.0
1981-05-28,,,,41.870007,28.88203,0.0,41.8700065612793,28.882030487060547,0.0
1981-05-29,,,,41.10323,29.94914,0.29483756,41.10322952270508,29.949140548706055,0.2948375642299652
1981-05-30,,,,41.271717,29.706934,0.021276353,41.2717170715332,29.706933975219727,0.021276352927088737
1981-05-31,,,,41.912994,31.012783,0.0,41.912994384765625,31.01278305053711,0.0
