date,tmax_era5,tmin_era5,precip_era5,tmax_imd,tmin_imd,precip_imd,tmax,tmin,precip
1981-01-01,,,,22.885618,10.567601,0.0,22.885618209838867,10.567601203918457,0.0
1981-01-02,,,,23.781967,10.4440975,0.0,23.781967163085938,10.444097518920898,0.0
1981-01-03,,,,25.304295,11.587863,0.0,25.30429458618164,11.587862968444824,0.0
1981-01-04,,,,25.785666,11.313057,0.42817163,25.78566551208496,11.313056945800781,0.42817163467407227
1981-01-05,,,,25.268488,13.496349,0.0,25.26848793029785,13.496349334716797,0.0
1981-01-06,,,,24.712685,12.590651,0.0,24.712684631347656,12.59065055847168,0.0
1981-01-07,,,,22.282473,10.3834305,5.1451616,22.282472610473633,10.383430480957031,5.1451616287231445
1981-01-08,,,,19.490088,7.6187024,0.04877374,19.490087509155273,7.618702411651611,0.048773739486932755
1981-01-09,,,,19.483065,6.442627,0.02167714,19.483064651489258,6.442626953125,0.021677140146493912
1981-01-10,,,,19.786625,6.7255216,0.0,19.786624908447266,6.725521564483643,0.0
1981-01-11,,,,20.10113,7.807685,0.0,20.10112953186035,7.807684898376465,0.0
1981-01-12,,,,20.659243,7.7147365,0.0,20.659242630004883,7.714736461639404,0.0
1981-01-13,,,,19.994211,6.4137626,0.0,19.994211196899414,6.41376256942749,0.0
1981-01-14,,,,19.618073,6.5758476,0.0,19.618072509765625,6.575847625732422,0.0
1981-01-15,,,,21.404238,7.5615115,0.0,21.404237747192383,7.561511516571045,0.0
1981-01-16,,,,22.896456,8.945996,0.0,22.896455764770508,8.945996284484863,0.0
1981-01-17,,,,24.57275,11.218984,0.0,24.572750091552734,11.21898365020752,0.0
1981-01-18,,,,22.345911,10.908674,0.0076087397,22.345911026000977,10.908674240112305,0.007608739659190178
1981-01-19,,,,22.005674,9.154729,0.0,22.005674362182617,9.154728889465332,0.0
1981-01-20,,,,23.063047,8.445292,0.0,23.063047409057617,8.445292472839355,0.0
1981-01-21,,,,24.22108,9.518199,0.0,24.221080780029297,9.51819896697998,0.0
1981-01-22,,,,25.327969,10.667911,0.0,25.32796859741211,10.6679105758667,0.0
1981-01-23,,,,26.008503,12.654894,0.0,26.008502960205078,12.65489387512207,0.0
1981-01-24,,,,25.514772,14.069383,0.0,25.514772415161133,14.069382667541504,0.0
1981-01-25,,,,24.828562,10.963292,0.0,24.828561782836914,10.963292121887207,0.0
1981-01-26,,,,23.946424,11.140292,0.0,23.94642448425293,11.140292167663574,0.0
1981-01-27,,,,23.752642,11.13744,0.0,23.752641677856445,11.137439727783203,0.0
1981-01-28,,,,24.067709,11.090106,0.0,24.06770896911621,11.090106010437012,0.0
1981-01-29,,,,26.99156,12.338853,0.0,26.991559982299805,12.338852882385254,0.0
1981-01-30,,,,28.111715,13.521138,0.0,28.11171531677246,13.521138191223145,0.0
1981-01-31,,,,27.550146,13.890016,0.0,27.550146102905273,13.890015602111816,0.0
1981-02-01,,,,25.498138,11.69608,0.0,25.498138427734375,11.696080207824707,0.0
1981-02-02,,,,23.440456,9.163288,0.0,23.44045639038086,9.163288116455078,0.0
1981-02-03,,,,23.635382,10.199197,0.0015911838,23.6353816986084,10.199196815490723,0.0015911838272586465
1981-02-04,,,,27.011536,12.359455,0.0,27.01153564453125,12.359455108642578,0.0
1981-02-05,,,,29.224213,14.1694145,0.0,29.224212646484375,14.169414520263672,0.0
1981-02-06,,,,28.105146,13.152984,0.0,28.105146408081055,13.152983665466309,0.0
1981-02-07,,,,25.391676,11.224764,0.0,25.39167594909668,11.224763870239258,0.0
1981-02-08,,,,25.004602,10.639325,0.0,25.004602432250977,10.639325141906738,0.0
1981-02-09,,,,25.320707,9.81585,0.0,25.320707321166992,9.815850257873535,0.0
1981-02-10,,,,24.792788,9.636592,0.0,24.792787551879883,9.636591911315918,0.0
1981-02-11,,,,23.429007,8.785841,0.0,23.429006576538086,8.78584098815918,0.0
1981-02-12,,,,25.498278,9.876887,0.0,25.49827766418457,9.876887321472168,0.0
1981-02-13,,,,28.867788,11.246627,0.0,28.867788314819336,11.246626853942871,0.0
1981-02-14,,,,29.86375,12.585203,0.0,29.863750457763672,12.585203170776367,0.0
1981-02-15,,,,28.741179,13.458732,0.0,28.741178512573242,13.458731651306152,0.0
1981-02-16,,,,28.888536,14.764877,0.0,28.88853645324707,14.764877319335938,0.0
1981-02-17,,,,29.086212,14.689765,0.0,29.086212158203125,14.689764976501465,0.0
1981-02-18,,,,29.42444,14.920723,0.0,29.424440383911133,14.920722961425781,0.0
1981-02-19,,,,28.594969,14.865497,0.0,28.594968795776367,14.865496635437012,0.0
1981-02-20,,,,29.473553,15.483967,0.0,29.473552703857422,15.483966827392578,0.0
1981-02-21,,,,29.704685,15.096098,0.0,29.70468521118164,15.096097946166992,0.0
1981-02-22,,,,30.602657,15.668845,0.0,30.602657318115234,15.668845176696777,0.0
1981-02-23,,,,31.716228,17.27156,0.0,31.716228485107422,17.271560668945312,0.0
1981-02-24,,,,32.78905,18.301838,0.24781157,32.7890510559082,18.301837921142578,0.24781157076358795
1981-02-25,,,,33.05165,18.033943,0.0,33.05165100097656,18.03394317626953,0.0
1981-02-26,,,,32.04887,16.873318,0.0,32.04887008666992,16.87331771850586,0.0
1981-02-27,,,,31.873074,16.607252,0.0,31.87307357788086,16.60725212097168,0.0
1981-02-28,,,,31.457737,16.03352,0.0,31.45773696899414,16.033519744873047,0.0
1981-03-01,,,,31.844782,17.89991,0.0,31.84478187561035,17.89990997314453,0.0
1981-03-02,,,,30.342236,15.117577,0.0,30.342235565185547,15.117576599121094,0.0
1981-03-03,,,,29.532722,14.014399,0.0,29.53272247314453,14.014398574829102,0.0
1981-03-04,,,,30.539732,15.322438,0.0,30.539731979370117,15.32243824005127,0.0
1981-03-05,,,,31.790625,16.007456,0.0,31.790624618530273,16.007455825805664,0.0
1981-03-06,,,,33.471886,18.023626,0.0,33.471885681152344,18.02362632751465,0.0
1981-03-07,,,,33.532722,19.375326,0.0,33.53272247314453,19.37532615661621,0.0
1981-03-08,,,,32.904697,17.972033,0.0,32.90469741821289,17.97203254699707,0.0
1981-03-09,,,,32.087994,16.82491,0.0,32.08799362182617,16.824909210205078,0.0
1981-03-10,,,,31.844954,17.11483,0.0,31.844953536987305,17.114830017089844,0.0
1981-03-11,,,,31.937325,17.334211,0.0,31.93732452392578,17.334211349487305,0.0
1981-03-12,,,,30.546967,18.714699,0.0,30.546966552734375,18.714698791503906,0.0
1981-03-13,,,,31.398,18.385098,0.0,31.398000717163086,18.38509750366211,0.0
1981-03-14,,,,30.208887,17.242235,0.0,30.208887100219727,17.24223518371582,0.0
1981-03-15,,,,30.259212,20.27279,0.0,30.259212493896484,20.272790908813477,0.0
1981-03-16,,,,26.768284,16.577553,0.69903517,26.76828384399414,16.577552795410156,0.6990351676940918
1981-03-17,,,,28.831976,17.391586,0.0,28.83197593688965,17.391586303710938,0.0
1981-03-18,,,,31.420513,18.984535,0.0,31.420513153076172,18.984535217285156,0.0
1981-03-19,,,,32.353775,19.45349,0.4732505,32.35377502441406,19.453489303588867,0.47325050830841064
1981-03-20,,,,30.981148,19.66605,0.0,30.98114776611328,19.66604995727539,0.0
1981-03-21,,,,27.55717,16.980822,0.0020464228,27.557170867919922,16.98082160949707,0.0020464228000491858
1981-03-22,,,,30.191,16.012505,0.0,30.19099998474121,16.01250457763672,0.0
1981-03-23,,,,31.225315,16.3703,0.0,31.22531509399414,16.37030029296875,0.0
1981-03-24,,,,29.391764,15.319935,0.0,29.39176368713379,15.319934844970703,0.0
1981-03-25,,,,29.980944,16.117855,0.0,29.98094367980957,16.117855072021484,0.0
1981-03-26,,,,32.115017,17.664408,0.0,32.11501693725586,17.66440773010254,0.0
1981-03-27,,,,34.69681,19.424067,0.0,34.69681167602539,19.4240665435791,0.0
1981-03-28,,,,35.233383,19.879543,0.0,35.23338317871094,19.87954330444336,0.0
1981-03-29,,,,36.44286,22.477913,0.0,36.4428596496582,22.47791290283203,0.0
1981-03-30,,,,37.3546,23.686779,0.0,37.35459899902344,23.686779022216797,0.0
1981-03-31,,,,36.631866,23.468885,0.0020464228,36.631866455078125,23.46888542175293,0.0020464228000491858
1981-04-01,,,,34.911762,22.550594,0.0,34.91176223754883,22.550594329833984,0.0
1981-04-02,,,,34.703854,22.33052,0.0,34.703853607177734,22.330520629882812,0.0
1981-04-03,,,,35.62588,22.38503,0.0,35.62588119506836,22.38503074645996,0.0
1981-04-04,,,,35.12254,21.41769,0.0,35.12253952026367,21.41769027709961,0.0
1981-04-05,,,,35.110733,19.979738,0.0,35.11073303222656,19.979738235473633,0.0
1981-04-06,,,,33.59408,17.808935,0.0,33.59408187866211,17.808935165405273,0.0
1981-04-07,,,,34.274685,18.003235,0.0,34.27468490600586,18.00323486328125,0.0
1981-04-08,,,,35.370285,19.287153,0.0,35.37028503417969,19.287153244018555,0.0
1981-04-09,,,,37.096607,20.219187,0.0,37.09660720825195,20.219186782836914,0.0
1981-04-10,,,,38.03927,21.159576,0.0,38.039268493652344,21.159576416015625,0.0
1981-04-11,,,,38.889275,21.968246,0.0,38.88927459716797,21.968246459960938,0.0
1981-04-12,,,,40.181602,23.789618,0.0,40.181602478027344,23.78961753845215,0.0
1981-04-13,,,,40.30734,23.481487,0.0,40.30733871459961,23.481487274169922,0.0
1981-04-14,,,,41.18274,24.861708,0.0,41.1827392578125,24.86170768737793,0.0
1981-04-15,,,,41.11069,26.05173,0.0,41.11069107055664,26.051729202270508,0.0
1981-04-16,,,,39.845345,25.669445,0.0,39.84534454345703,25.669445037841797,0.0
1981-04-17,,,,40.13379,26.712568,0.0,40.1337890625,26.712568283081055,0.0
1981-04-18,,,,40.264767,27.552162,0.0,40.264766693115234,27.552162170410156,0.0
1981-04-19,,,,40.290325,26.747618,0.0,40.29032516479492,26.747617721557617,0.0
1981-04-20,,,,40.59262,26.49291,0.0,40.592620849609375,26.492910385131836,0.0
1981-04-21,,,,40.261066,26.333927,0.0,40.26106643676758,26.333927154541016,0.0
1981-04-22,,,,38.3749,24.912756,0.0,38.374900817871094,24.912755966186523,0.0
1981-04-23,,,,36.99643,24.068888,0.0,36.996429443359375,24.06888771057129,0.0
1981-04-24,,,,38.266872,24.848656,0.0,38.26687240600586,24.848655700683594,0.0
1981-04-25,,,,39.037872,24.726137,0.0,39.037872314453125,24.726137161254883,0.0
1981-04-26,,,,39.215607,23.834202,0.0,39.215606689453125,23.83420181274414,0.0
1981-04-27,,,,39.69641,26.371105,0.0,39.6964111328125,26.371105194091797,0.0
1981-04-28,,,,39.29238,27.290781,0.0,39.292381286621094,27.290781021118164,0.0
1981-04-29,,,,37.46723,25.733349,0.0,37.46723175048828,25.733348846435547,0.0
1981-04-30,,,,34.90456,23.873333,0.01700635,34.90456008911133,23.873332977294922,0.017006350681185722
1981-05-01,,,,35.956223,23.703049,0.18752702,35.95622253417969,23.703048706054688,0.18752701580524445
1981-05-02,,,,38.796127,25.074741,0.0,38.79612731933594,25.07474136352539,0.0
1981-05-03,,,,39.694546,26.428398,0.0,39.69454574584961,26.42839813232422,0.0
1981-05-04,,,,40.863014,26.919659,0.0,40.863014221191406,26.919658660888672,0.0
1981-05-05,,,,40.904827,26.368553,0.0017508365,40.90482711791992,26.368553161621094,0.0017508364981040359
1981-05-06,,,,39.487026,25.632471,0.0,39.48702621459961,25.632471084594727,0.0
1981-05-07,,,,38.94543,26.408522,0.26476058,38.945430755615234,26.40852165222168,0.2647605836391449
1981-05-08,,,,37.72892,25.637056,0.030508513,37.728919982910156,25.637056350708008,0.030508512631058693
1981-05-09,,,,37.743042,24.247023,0.44698164,37.7430419921875,24.24702262878418,0.44698163866996765
1981-05-10,,,,35.779316,22.644773,1.3705097,35.77931594848633,22.644773483276367,1.3705097436904907
1981-05-11,,,,35.947956,24.403797,0.0,35.94795608520508,24.403797149658203,0.0
1981-05-12,,,,37.835026,26.464237,0.0,37.835025787353516,26.464237213134766,0.0
1981-05-13,,,,40.008286,28.420382,0.0,40.00828552246094,28.420381546020508,0.0
1981-05-14,,,,40.597244,27.644968,0.0,40.59724426269531,27.644968032836914,0.0
1981-05-15,,,,41.2287,28.661114,0.0,41.22869873046875,28.661113739013672,0.0
1981-05-16,,,,40.980316,28.621708,0.0,40.980316162109375,28.621707916259766,0.0
1981-05-17,,,,40.581066,28.44032,0.14851739,40.5810661315918,28.440319061279297,0.14851738512516022
1981-05-18,,,,41.223267,28.163074,0.0,41.2232666015625,28.163074493408203,0.0
1981-05-19,,,,40.468838,27.608099,0.0,40.46883773803711,27.60809898376465,0.0
1981-05-20,,,,40.292984,28.930285,0.0,40.29298400878906,28.93028450012207,0.0
1981-05-21,,,,39.99114,29.12866,0.14034602,39.99113845825195,29.128660202026367,0.14034602046012878
1981-05-22,,,,39.515415,28.12539,1.324878,39.51541519165039,28.125389099121094,1.3248779773712158
1981-05-23,,,,40.853977,28.032488,0.0,40.85397720336914,28.032487869262695,0.0
1981-05-24,,,,40.85403,28.88339,0.0,40.85403060913086,28.883390426635742,0.0
1981-05-25,,,,40.735397,28.808725,0.0,40.73539733886719,28.808725357055664,0.0
1981-05-26,,,,40.578365,29.007666,0.0,40.578365325927734,29.007665634155273,0.0
1981-05-27,,,,41.28733,28.5147,0.0,41.287330627441406,28.514699935913086,0.0
1981-05-28,,,,41.23198,28.579838,0.0,41.23197937011719,28.579837799072266,0.0
1981-05-29,,,,40.912373,29.196674,0.0,40.91237258911133,29.196674346923828,0.0
1981-05-30,,,,40.920223,29.83948,0.0,40.920223236083984,29.839479446411133,0.0
1981-05-31,,,,41.41312,30.352585,0.0,41.41312026977539,30.352584838867188,0.0
1981-06-01,,,,41.85895,30.288715,0.0,41.858951568603516,30.288715362548828,0.0
1981-06-02,,,,40.106976,28.343016,0.65349346,40.10697555541992,28.343015670776367,0.6534934639930725
1981-06-03,,,,40.58676,29.70713,0.0,40.586761474609375,29.707130432128906,0.0
